Date,Index,Sector 
2020-08-07,197.39,Communication Services
2020-08-10,196.49,Communication Services
2020-08-11,193.93,Communication Services
2020-08-12,196.35,Communication Services
2020-08-13,197.09,Communication Services
2020-08-14,196.89,Communication Services
2020-08-17,197.08,Communication Services
2020-08-18,199.23,Communication Services
2020-08-19,198.34,Communication Services
2020-08-20,201.06,Communication Services
2020-08-21,200.3,Communication Services
2020-08-24,202.42,Communication Services
2020-08-25,204.38,Communication Services
2020-08-26,211.97,Communication Services
2020-08-27,209.23,Communication Services
2020-08-28,209.9,Communication Services
2020-08-31,209.04,Communication Services
2020-09-01,211.21,Communication Services
2020-09-02,215.83,Communication Services
2020-09-03,208.61,Communication Services
2020-09-04,204.6,Communication Services
2020-09-08,199.68,Communication Services
2020-09-09,201.51,Communication Services
2020-09-10,198.34,Communication Services
2020-09-11,197.76,Communication Services
2020-09-14,198.02,Communication Services
2020-09-15,201.42,Communication Services
2020-09-16,198.99,Communication Services
2020-09-17,195.34,Communication Services
2020-09-18,193.19,Communication Services
2020-09-21,190.89,Communication Services
2020-09-22,194.47,Communication Services
2020-09-23,189.25,Communication Services
2020-09-24,190,Communication Services
2020-09-25,192.42,Communication Services
2020-09-28,194.71,Communication Services
2020-09-29,195.26,Communication Services
2020-09-30,195.49,Communication Services
2020-10-01,198.17,Communication Services
2020-10-02,194.22,Communication Services
2020-10-05,197.38,Communication Services
2020-10-06,193.47,Communication Services
2020-10-07,195.17,Communication Services
2020-10-08,197.05,Communication Services
2020-10-09,198.57,Communication Services
2020-10-12,203.37,Communication Services
2020-10-13,204.07,Communication Services
2020-10-14,201.66,Communication Services
2020-10-15,200.34,Communication Services
2020-10-16,200.36,Communication Services
2020-10-19,196.61,Communication Services
2020-10-20,198.19,Communication Services
2020-10-21,200.74,Communication Services
2020-10-22,202.44,Communication Services
2020-10-23,204.62,Communication Services
2020-10-26,199.98,Communication Services
2020-10-27,201.08,Communication Services
2020-10-28,192.98,Communication Services
2020-10-29,198.51,Communication Services
2020-10-30,196.55,Communication Services
2020-11-02,196.72,Communication Services
2020-11-03,199.51,Communication Services
2020-11-04,207.99,Communication Services
2020-11-05,211.67,Communication Services
2020-11-06,211.48,Communication Services
2020-11-09,210.94,Communication Services
2020-11-10,210.27,Communication Services
2020-11-11,211.46,Communication Services
2020-11-12,210.46,Communication Services
2020-11-13,213.16,Communication Services
2020-11-16,214.49,Communication Services
2020-11-17,213.59,Communication Services
2020-11-18,211.52,Communication Services
2020-11-19,212.39,Communication Services
2020-11-20,211.22,Communication Services
2020-11-23,211.32,Communication Services
2020-11-24,216.17,Communication Services
2020-11-25,215.65,Communication Services
2020-11-27,216.99,Communication Services
2020-11-30,215.31,Communication Services
2020-12-01,219.53,Communication Services
2020-12-02,221.75,Communication Services
2020-12-03,220.87,Communication Services
2020-12-04,220.99,Communication Services
2020-12-07,222.35,Communication Services
2020-12-08,222.09,Communication Services
2020-12-09,219.42,Communication Services
2020-12-10,218.71,Communication Services
2020-12-11,221.22,Communication Services
2020-12-14,220,Communication Services
2020-12-15,221.55,Communication Services
2020-12-16,221.16,Communication Services
2020-12-17,220.47,Communication Services
2020-12-18,220.2,Communication Services
2020-12-21,218.61,Communication Services
2020-12-22,216.44,Communication Services
2020-12-23,217.36,Communication Services
2020-12-24,217.7,Communication Services
2020-12-28,221.75,Communication Services
2020-12-29,221.42,Communication Services
2020-12-30,219.79,Communication Services
2020-12-31,221.92,Communication Services
2021-01-04,218.58,Communication Services
2021-01-05,219.17,Communication Services
2021-01-06,217.72,Communication Services
2021-01-07,220.77,Communication Services
2021-01-08,221.32,Communication Services
2021-01-11,217.41,Communication Services
2021-01-12,214.15,Communication Services
2021-01-13,214.91,Communication Services
2021-01-14,213.12,Communication Services
2021-01-15,213.44,Communication Services
2021-01-19,217.44,Communication Services
2021-01-20,225.3,Communication Services
2021-01-21,225.88,Communication Services
2021-01-22,226.14,Communication Services
2021-01-25,226.98,Communication Services
2021-01-26,228.77,Communication Services
2021-01-27,220.03,Communication Services
2021-01-28,222.78,Communication Services
2021-01-29,218.57,Communication Services
2021-02-01,222.62,Communication Services
2021-02-02,226.18,Communication Services
2021-02-03,230.85,Communication Services
2021-02-04,232.22,Communication Services
2021-02-05,234.43,Communication Services
2021-02-08,235.33,Communication Services
2021-02-09,235.82,Communication Services
2021-02-10,237.3,Communication Services
2021-02-11,237.39,Communication Services
2021-02-12,237.55,Communication Services
2021-02-16,238.55,Communication Services
2021-02-17,239.7,Communication Services
2021-02-18,237.89,Communication Services
2021-02-19,235.35,Communication Services
2021-02-22,234.59,Communication Services
2021-02-23,237.06,Communication Services
2021-02-24,238.11,Communication Services
2021-02-25,232.01,Communication Services
2021-02-26,232.08,Communication Services
2021-03-01,237.54,Communication Services
2021-03-02,235.89,Communication Services
2021-03-03,232.14,Communication Services
2021-03-04,232.22,Communication Services
2021-03-05,237.73,Communication Services
2021-03-08,234.25,Communication Services
2021-03-09,236.41,Communication Services
2021-03-10,237.4,Communication Services
2021-03-11,241.59,Communication Services
2021-03-12,239.41,Communication Services
2021-03-15,240.79,Communication Services
2021-03-16,243.04,Communication Services
2021-03-17,243.57,Communication Services
2021-03-18,238.8,Communication Services
2021-03-19,240.71,Communication Services
2021-03-22,242.55,Communication Services
2021-03-23,241.8,Communication Services
2021-03-24,237.79,Communication Services
2021-03-25,237,Communication Services
2021-03-26,236.19,Communication Services
2021-03-29,238.61,Communication Services
2021-03-30,238.32,Communication Services
2021-03-31,239.28,Communication Services
2021-04-01,244.2,Communication Services
2021-04-05,249.75,Communication Services
2021-04-06,249.92,Communication Services
2021-04-07,251.73,Communication Services
2021-04-08,251.53,Communication Services
2021-04-09,251.95,Communication Services
2021-04-12,250.43,Communication Services
2021-04-13,250.65,Communication Services
2021-04-14,248.49,Communication Services
2021-04-15,251.65,Communication Services
2021-04-16,251.93,Communication Services
2021-04-19,251.24,Communication Services
2021-04-20,249.95,Communication Services
2021-04-21,249.25,Communication Services
2021-04-22,247.6,Communication Services
2021-04-23,250.35,Communication Services
2021-04-26,251.01,Communication Services
2021-04-27,249.88,Communication Services
2021-04-28,252.91,Communication Services
2021-04-29,259.87,Communication Services
2021-04-30,257.55,Communication Services
2021-05-03,256.55,Communication Services
2021-05-04,254.16,Communication Services
2021-05-05,253.48,Communication Services
2021-05-06,256.27,Communication Services
2021-05-07,257.83,Communication Services
2021-05-10,252.91,Communication Services
2021-05-11,251.56,Communication Services
2021-05-12,246.46,Communication Services
2021-05-13,248.59,Communication Services
2021-05-14,252.8,Communication Services
2021-05-17,250.58,Communication Services
2021-05-18,247.5,Communication Services
2021-05-19,247.74,Communication Services
2021-05-20,251.89,Communication Services
2021-05-21,251.18,Communication Services
2021-05-24,255.81,Communication Services
2021-05-25,256.11,Communication Services
2021-05-26,257.61,Communication Services
2021-05-27,258.18,Communication Services
2021-05-28,257.37,Communication Services
2021-06-01,257.89,Communication Services
2021-06-02,257.21,Communication Services
2021-06-03,255.33,Communication Services
2021-06-04,258.81,Communication Services
2021-06-07,260.04,Communication Services
2021-06-08,259.45,Communication Services
2021-06-09,259.06,Communication Services
2021-06-10,260.92,Communication Services
2021-06-11,260.93,Communication Services
2021-06-14,262.87,Communication Services
2021-06-15,261.58,Communication Services
